timestamp (UTC+1),PM2.5 nom,PM10 nom,humidity_percent,pm10_ugm3,PM10 Avg,pm25_ugm3,PM2.5 Avg,temperature_degC
2018-03-23 22:50:49,40,25,48.1,13.40333,12.960666,6.446666,6.4833333,15.7
2018-03-23 22:51:49,40,25,48.1,12.77333,12.8655,6.436668,6.4851668,15.7
2018-03-23 22:52:49,40,25,48.1,13.55833,12.81,6.413332,6.4758333,15.7
2018-03-23 22:53:49,40,25,48.1,14.035,12.746001,6.784999,6.4743335,15.7
2018-03-23 22:54:49,40,25,48.2,12.64833,12.760835,6.484999,6.4528337,15.7
2018-03-23 22:55:49,40,25,48.2,13.57167,12.823669,6.476668,6.447167,15.7
2018-03-23 22:56:49,40,25,48.2,12.39334,12.723169,6.498335,6.4296668,15.7
2018-03-23 22:57:49,40,25,48.2,12.47167,12.752502,6.416666,6.4174999,15.7
2018-03-23 22:58:49,40,25,48.2,12.55833,12.874502,6.428332,6.4428334,15.7
2018-03-23 22:59:49,40,25,48.3,12.19333,12.840669,6.446668,6.4259999,15.7
2018-03-23 23:00:49,40,25,48.3,12.45167,12.894336,6.465001,6.3846666,15.7
2018-03-23 23:01:49,40,25,48.2,12.21833,12.739169,6.343333,6.3354999,15.6
2018-03-23 23:02:49,40,25,48.3,12.91834,12.722003,6.398334,6.3213333,15.7
2018-03-23 23:03:49,40,25,48.3,14.18334,12.614836,6.570001,6.2889998,15.7
2018-03-23 23:04:49,40,25,48.2,13.27667,12.523002,6.428332,6.2489998,15.6
2018-03-23 23:05:49,40,25,48.3,12.56667,12.379168,6.301666,6.2109998,15.6
2018-03-23 23:06:49,40,25,48.3,12.68667,12.391168,6.376666,6.1863331,15.6
2018-03-23 23:07:49,40,25,48.2,13.69167,12.343668,6.670001,6.1451662,15.6
2018-03-23 23:08:49,40,25,48.3,12.22,12.253334,6.259997,6.0671662,15.6
2018-03-23 23:09:49,40,25,48.3,12.73,12.157834,6.033335,6.0369999,15.6
2018-03-23 23:10:49,40,25,48.4,10.9,12.001334,5.973334,6.0179996,15.6
2018-03-23 23:11:49,40,25,48.4,12.04667,12.105334,6.201667,6.0339996,15.6
2018-03-23 23:12:49,40,25,48.4,11.84667,12.073,6.074999,6.0249996,15.6
2018-03-23 23:13:49,40,25,48.4,13.265,12.046333,6.170001,5.9954997,15.6
2018-03-23 23:14:49,40,25,48.4,11.83833,11.919166,6.048332,5.9678331,15.6
2018-03-23 23:15:49,40,25,48.3,12.68667,11.879999,6.054999,5.9579998,15.6
2018-03-23 23:16:49,40,25,48.4,12.21167,11.792832,5.964997,5.9428333,15.6
2018-03-23 23:17:49,40,25,48.4,12.78833,11.697165,5.890001,5.956667,15.6
2018-03-23 23:18:49,40,25,48.4,11.265,11.717832,5.958334,5.9691667,15.6
2018-03-23 23:19:49,40,25,48.4,11.165,11.674999,5.843332,5.9234998,15.6
2018-03-23 23:20:49,40,25,48.4,11.94,11.679832,6.133334,5.8981666,15.6
2018-03-23 23:21:49,40,25,48.4,11.72333,11.627832,6.111667,5.8739999,15.6
2018-03-23 23:22:49,40,25,48.4,11.58,11.648165,5.78,5.8694998,15.6
2018-03-23 23:23:49,40,25,48.4,11.99333,11.687998,5.893335,5.8779998,15.6
2018-03-23 23:24:49,40,25,48.4,11.44666,11.773498,5.949999,5.8839997,15.6
2018-03-23 23:25:49,40,25,48.4,11.815,11.804332,5.903334,5.8659998,15.6
2018-03-23 23:26:49,40,25,48.4,11.255,11.759499,6.103334,5.8364995,15.6
2018-03-23 23:27:49,40,25,48.4,12.995,11.710999,6.014998,5.7818327,15.6
2018-03-23 23:28:49,40,25,48.5,10.83667,11.551999,5.501665,5.7509993,15.6
2018-03-23 23:29:49,40,25,48.5,11.21333,11.652832,5.59,5.7771661,15.6
2018-03-23 23:30:49,40,25,48.5,11.42,11.725166,5.891667,5.8226661,15.6
2018-03-23 23:31:49,40,25,48.4,11.92666,11.697,6.066666,5.8006663,15.6
2018-03-23 23:32:49,40,25,48.5,11.97833,11.556167,5.865,5.7486665,15.6
2018-03-23 23:33:49,40,25,48.5,12.84833,11.496834,5.953334,5.714333,15.6
2018-03-23 23:34:49,40,25,48.5,11.755,11.260668,5.77,5.672333,15.6
2018-03-23 23:35:49,40,25,48.5,11.36667,11.181168,5.608331,5.6403332,15.6
2018-03-23 23:36:49,40,25,48.5,10.77,11.173001,5.556666,5.6188335,15.6
2018-03-23 23:37:49,40,25,48.5,11.405,11.172668,5.706664,5.598167,15.6
2018-03-23 23:38:49,40,25,48.5,11.845,11.163335,5.763333,5.5608339,15.6
2018-03-23 23:39:49,40,25,48.6,11.93667,11.039502,6.045,5.544334,15.6
2018-03-23 23:40:49,40,25,48.6,11.13834,10.923335,5.671669,5.4808339,15.6
2018-03-23 23:41:49,40,25,48.6,10.51833,10.943001,5.546668,5.4638337,15.6
2018-03-23 23:42:49,40,25,48.6,11.385,11.047001,5.521665,5.4545,15.6
2018-03-23 23:43:49,40,25,48.6,10.48667,10.951668,5.533334,5.4183335,15.6
2018-03-23 23:44:49,40,25,48.6,10.96,11.010501,5.450002,5.4135,15.6
2018-03-23 23:45:49,40,25,48.6,11.285,10.965168,5.393334,5.3958334,15.6
2018-03-23 23:46:49,40,25,48.5,10.76667,10.890668,5.350001,5.3945,15.5
2018-03-23 23:47:49,40,25,48.6,11.31167,10.883001,5.333333,5.4115001,15.6
2018-03-23 23:48:49,40,25,48.6,10.60667,10.818334,5.598334,5.3965,15.6
2018-03-23 23:49:49,40,25,48.6,10.775,10.776167,5.409999,5.3493334,15.6
2018-03-23 23:50:49,40,25,48.6,11.335,10.824167,5.501667,5.3528335,15.6
2018-03-23 23:51:49,40,25,48.6,11.55833,10.849667,5.453331,5.3270002,15.6
2018-03-23 23:52:49,40,25,48.5,10.43167,10.6280004,5.16,5.2916672,15.5
2018-03-23 23:53:49,40,25,48.6,11.075,10.5158333,5.484999,5.2970005,15.6
2018-03-23 23:54:49,40,25,48.6,10.50667,10.4308333,5.273336,5.2560008,15.5
2018-03-23 23:55:49,40,25,48.6,10.54,10.3359996,5.38,5.2458338,15.5
2018-03-23 23:56:49,40,25,48.6,10.69,10.2691659,5.520002,5.2248337,15.5
2018-03-23 23:57:49,40,25,48.7,10.665,10.2263329,5.183332,5.2121668,15.5
2018-03-23 23:58:49,40,25,48.7,10.185,10.1893329,5.126668,5.2148335,15.5
2018-03-23 23:59:49,40,25,48.7,11.255,10.1516662,5.445,5.2140002,15.5
2018-03-24 00:00:49,40,25,48.8,11.59,10.0449992,5.243334,5.1923336,15.5
2018-03-24 00:01:49,40,25,48.8,9.341664,9.8668326,5.100001,5.1946668,15.5
2018-03-24 00:02:49,40,25,48.8,9.309999,9.9534992,5.213333,5.1943332,15.5
2018-03-24 00:03:49,40,25,48.8,10.225,10.0023326,5.075002,5.1849999,15.5
2018-03-24 00:04:49,40,25,48.8,9.558333,10.0269996,5.171666,5.1969998,15.5
2018-03-24 00:05:49,40,25,48.8,9.871663,10.1483333,5.169999,5.2031668,15.5
2018-03-24 00:06:49,40,25,48.9,10.26167,10.115167,5.393333,5.2108334,15.5
2018-03-24 00:07:49,40,25,48.9,10.295,10.0536667,5.209999,5.1615001,15.5
2018-03-24 00:08:49,40,25,48.8,9.808333,10.1345007,5.118335,5.1781668,15.4
2018-03-24 00:09:49,40,25,48.8,10.18833,10.1968344,5.228334,5.1836665,15.4
2018-03-24 00:10:49,40,25,48.9,9.808334,10.2058354,5.266666,5.1854999,15.4
2018-03-24 00:11:49,40,25,48.9,10.20833,10.262002,5.096665,5.1580001,15.4
2018-03-24 00:12:49,40,25,49,9.798333,10.253669,5.12,5.1538336,15.4
2018-03-24 00:13:49,40,25,49,10.47167,10.265169,5.195001,5.1513336,15.4
2018-03-24 00:14:49,40,25,49,10.77167,10.1666688,5.233336,5.1360002,15.4
2018-03-24 00:15:49,40,25,49,9.54,10.0453351,5.246665,5.1481665,15.4
2018-03-24 00:16:49,40,25,49,9.646667,9.9788352,4.9,5.1114999,15.4
2018-03-24 00:17:49,40,25,49,11.10334,9.9610016,5.376666,5.1306664,15.4
2018-03-24 00:18:49,40,25,49,10.43167,9.8395009,5.173332,5.1034997,15.4
2018-03-24 00:19:49,40,25,49,10.27834,9.7736672,5.246668,5.1128332,15.4
2018-03-24 00:20:49,40,25,48.9,10.37,9.7386664,4.991668,5.1171663,15.3
2018-03-24 00:21:49,40,25,49,10.125,9.7764994,5.055,5.146833,15.4
2018-03-24 00:22:49,40,25,49,9.913333,9.6934993,5.095,5.1418328,15.4
2018-03-24 00:23:49,40,25,49.1,9.486668,9.713499,5.041667,5.1346661,15.4
2018-03-24 00:24:49,40,25,49.1,9.558333,9.7761652,5.354999,5.1538327,15.4
2018-03-24 00:25:49,40,25,49.1,8.875001,9.8096653,4.879999,5.1368329,15.4
2018-03-24 00:26:49,40,25,49.1,9.468331,9.9768322,5.091665,5.1718329,15.4
2018-03-24 00:27:49,40,25,49.1,9.888333,10.0488321,5.104999,5.1828331,15.4
2018-03-24 00:28:49,40,25,48.9,9.773333,10.0321653,5.266667,5.1736667,15.4
2018-03-24 00:29:49,40,25,49.1,9.928332,10.0524986,5.289999,5.1248332,15.4
2018-03-24 00:30:49,40,25,49.1,10.74833,9.9306655,5.288335,5.0961666,15.4
2018-03-24 00:31:49,40,25,49.1,9.294999,9.8011659,5.004998,5.0943331,15.4
2018-03-24 00:32:49,40,25,49.2,10.11333,9.8243329,5.023333,5.0971667,15.4
2018-03-24 00:33:49,40,25,49.2,10.11333,9.7269998,5.233333,5.1038337,15.4
2018-03-24 00:34:49,40,25,49.2,9.893334,9.6168334,5.185001,5.0745004,15.4
2018-03-24 00:35:49,40,25,49.2,10.54667,9.6236668,5.229999,5.0628337,15.4
2018-03-24 00:36:49,40,25,49.2,10.18833,9.6313328,5.201667,5.0391672,15.4
2018-03-24 00:37:49,40,25,49.2,9.721665,9.5319996,5.013335,5.0166672,15.3
2018-03-24 00:38:49,40,25,49.2,9.976666,9.4178331,4.778332,4.9853336,15.3
2018-03-24 00:39:49,40,25,49.2,8.710001,9.3366664,5.003333,4.9975003,15.3
2018-03-24 00:40:49,40,25,49.2,9.453334,9.4499036,5.27,4.9842856,15.3
2018-03-24 00:41:49,40,25,49.2,9.526669,9.4460701,5.033334,4.9439522,15.3
2018-03-24 00:42:49,40,25,49.2,9.139999,9.4500699,5.090003,4.9686187,15.3
2018-03-24 00:43:49,40,25,49.3,9.011666,9.4210701,4.94,4.9489516,15.3
2018-03-24 00:44:49,40,25,49,9.961668,9.4245701,5.068334,4.9561182,15.3
2018-03-24 00:45:49,40,25,49.3,10.62333,9.3764034,4.993334,4.9274515,15.3
2018-03-24 00:46:49,40,25,49.3,9.194998,9.3247374,4.976667,4.9242848,15.3
2018-03-24 00:47:49,40,25,49.3,8.58,9.3604042,4.699999,4.9307847,15.3
2018-03-24 00:48:49,40,25,49.3,9.164999,9.4457374,4.899999,4.9509514,15.3
2018-03-24 00:49:48,40,25,49.3,9.842373,9.5094042,4.871186,4.9329515,15.3
2018-03-24 00:50:48,40,25,49.3,9.414999,9.4453336,4.866666,4.9126662,15.3
2018-03-24 00:51:48,40,25,49.4,9.566667,9.3655003,5.279999,4.8853329,15.3
2018-03-24 00:52:48,40,25,49.3,8.850001,9.3973334,4.893332,4.8404995,15.3
2018-03-24 00:53:48,40,25,49.3,9.046666,9.3738333,5.011666,4.8196662,15.3
2018-03-24 00:54:48,40,25,49.4,9.480001,9.2578333,4.781667,4.7803329,15.3
2018-03-24 00:55:48,40,25,49.4,10.10667,9.2619999,4.961667,4.7924992,15.3
2018-03-24 00:56:48,40,25,49.4,9.551666,9.116833,5.041666,4.766499,15.3
2018-03-24 00:57:48,40,25,49.4,9.433332,9.0779996,4.901666,4.7321657,15.3
2018-03-24 00:58:48,40,25,49.4,9.801667,9.0038331,4.72,4.714999,15.3
2018-03-24 00:59:48,40,25,49.4,9.201667,8.9781663,4.668333,4.7451658,15.3
2018-03-24 01:00:48,40,25,49.4,8.616666,8.9648329,4.593333,4.7474992,15.3
2018-03-24 01:01:48,40,25,49.4,9.884998,9.011333,4.831665,4.7543325,15.3
2018-03-24 01:02:48,40,25,49.4,8.615,8.9686666,4.684999,4.7486661,15.3
2018-03-24 01:03:48,40,25,49.5,7.886666,9.006,4.618333,4.7538328,15.3
2018-03-24 01:04:48,40,25,49.5,9.521667,9.1038335,4.90333,4.7586661,15.3
2018-03-24 01:05:48,40,25,49.5,8.655001,9.0541669,4.701665,4.7416665,15.3
2018-03-24 01:06:48,40,25,49.5,9.163332,9.1045,4.698333,4.742,15.3
2018-03-24 01:07:48,40,25,49.5,8.691667,9.0760003,4.729999,4.7308334,15.3
2018-03-24 01:08:48,40,25,49.5,9.544999,9.0945003,5.021668,4.7230002,15.3
2018-03-24 01:09:48,40,25,49.5,9.068333,9.0045004,4.691667,4.6603332,15.3
2018-03-24 01:10:48,40,25,49.6,9.081667,8.9655003,4.661666,4.6584997,15.3
2018-03-24 01:11:48,40,25,49.5,9.458334,8.9653337,4.775001,4.6599997,15.2
2018-03-24 01:12:48,40,25,49.5,8.988334,8.852667,4.736666,4.6301662,15.2
2018-03-24 01:13:48,40,25,49.6,8.865001,8.9093337,4.666666,4.6331663,15.2
2018-03-24 01:14:48,40,25,49.6,9.025001,8.8950002,4.733334,4.6214999,15.2
2018-03-24 01:15:48,40,25,49.7,9.158332,8.9071668,4.705,4.6239996,15.2
2018-03-24 01:16:48,40,25,49.6,8.878335,8.8073335,4.586667,4.5929996,15.2
2018-03-24 01:17:48,40,25,49.6,8.876667,8.8966666,4.651667,4.598833,15.2
2018-03-24 01:18:48,40,25,49.7,8.645,8.8661667,4.394998,4.5981663,15.2
2018-03-24 01:19:48,40,25,49.7,8.678332,8.9394998,4.673332,4.6158333,15.2
2018-03-24 01:20:48,40,25,49.7,9.080001,8.8968333,4.676666,4.6010002,15.2
2018-03-24 01:21:48,40,25,49.8,8.331667,8.8563332,4.476666,4.5858334,15.2
2018-03-24 01:22:48,40,25,49.8,9.555001,8.8971665,4.766667,4.6036668,15.2
2018-03-24 01:23:48,40,25,49.7,8.721666,8.7999999,4.550002,4.5980001,15.1
2018-03-24 01:24:48,40,25,49.8,9.146667,8.7838332,4.758331,4.6,15.2
2018-03-24 01:25:48,40,25,49.8,8.159999,8.8051665,4.395,4.6023333,15.2
2018-03-24 01:26:48,40,25,49.8,9.771666,8.8221665,4.645001,4.6081667,15.2
2018-03-24 01:27:48,40,25,49.8,8.571668,8.6776666,4.645,4.6026667,15.2
2018-03-24 01:28:48,40,25,49.8,9.378331,8.5734997,4.571668,4.5553334,15.2
2018-03-24 01:29:48,40,25,49.8,8.251667,8.4336667,4.525001,4.5511666,15.2
2018-03-24 01:30:48,40,25,49.9,8.675,8.4161667,4.524998,4.5449997,15.2
2018-03-24 01:31:48,40,25,49.9,8.74,8.2971668,4.655,4.5291666,15.2
2018-03-24 01:32:48,40,25,49.9,8.583335,8.3859998,4.71,4.5326666,15.2
2018-03-24 01:33:48,40,25,50,8.559999,8.4119997,4.570001,4.5061665,15.2
2018-03-24 01:34:48,40,25,49.9,9.36,8.3594997,4.781664,4.4791665,15.1
2018-03-24 01:35:48,40,25,50,8.329999,8.3281664,4.453334,4.4551668,15.2
2018-03-24 01:36:48,40,25,49.9,8.326667,8.3658332,4.590001,4.4715001,15.2
2018-03-24 01:37:48,40,25,50,7.529999,8.3288331,4.171667,4.4544999,15.2
2018-03-24 01:38:48,40,25,50,7.980001,8.3883331,4.53,4.4606665,15.2
2018-03-24 01:39:48,40,25,49.9,8.076667,8.5559995,4.463332,4.4626664,15.1
2018-03-24 01:40:48,40,25,50,7.485001,8.6006662,4.366667,4.4464998,15.1
2018-03-24 01:41:48,40,25,50,9.62833,8.6909993,4.69,4.4559999,15.1
2018-03-24 01:42:48,40,25,50,8.843334,8.4961663,4.444999,4.417,15.1
2018-03-24 01:43:48,40,25,50,8.034999,8.5019997,4.300001,4.4368335,15.1
2018-03-24 01:44:48,40,25,50,9.046667,8.4329997,4.541667,4.4331666,15.1
2018-03-24 01:45:48,40,25,50,8.706667,8.379833,4.616667,4.4141667,15.1
2018-03-24 01:46:48,40,25,50,7.956666,8.4101662,4.419999,4.39,15.1
2018-03-24 01:47:48,40,25,50,8.124999,8.4828329,4.233333,4.3823335,15.1
2018-03-24 01:48:48,40,25,50,9.656665,8.4381664,4.549999,4.3653335,15.1
2018-03-24 01:49:48,40,25,50,8.523334,8.2348331,4.301666,4.356167,15.1
2018-03-24 01:50:48,40,25,50,8.388332,8.1461664,4.461668,4.3435004,15.1
2018-03-24 01:51:48,40,25,48.6,7.68,8.1386666,4.300001,4.3365003,15.1
2018-03-24 01:52:48,40,25,50.1,8.901668,8.2699998,4.643334,4.3580002,15.1
2018-03-24 01:53:48,40,25,50.1,7.344999,8.1429997,4.263332,4.3310001,15.1
2018-03-24 01:54:48,40,25,50.1,8.515,8.2544999,4.351668,4.3725004,15.1
2018-03-24 01:55:48,40,25,50.1,9.009999,8.2499998,4.375,4.3848336,15.1
2018-03-24 01:56:48,40,25,50.1,8.683333,8.2548333,4.343334,4.3941671,15.1
2018-03-24 01:57:48,40,25,50,7.678334,8.1211665,4.063333,4.3823337,15
2018-03-24 01:58:48,40,25,50.2,7.623332,8.2924998,4.458334,4.422667,15.1
2018-03-24 01:59:48,40,25,50.2,7.636667,8.2573333,4.175,4.4030002,15.1
2018-03-24 02:00:48,40,25,50.3,8.313334,8.2976665,4.391667,4.4323337,15.1
2018-03-24 02:01:48,40,25,50.2,8.993332,8.2829999,4.515,4.4613335,15.1
2018-03-24 02:02:48,40,25,50.3,7.631667,8.1646667,4.373333,4.4466669,15.1
2018-03-24 02:03:48,40,25,50.3,8.460001,8.1065,4.678335,4.4175003,15.1
2018-03-24 02:04:48,40,25,50.2,8.469999,7.9736665,4.475,4.3636668,15
2018-03-24 02:05:48,40,25,50.2,9.058334,7.824,4.468335,4.347,15
2018-03-24 02:06:48,40,25,50.2,7.346665,7.7125001,4.225,4.3448331,15
2018-03-24 02:07:48,40,25,50.3,9.391667,7.7873335,4.466666,4.3599999,15
2018-03-24 02:08:48,40,25,50.3,7.271667,7.6015001,4.261666,4.3548332,15
2018-03-24 02:09:48,40,25,50.3,8.039999,7.7193336,4.468335,4.3578333,15
2018-03-24 02:10:48,40,25,50.2,8.166668,7.731667,4.681665,4.3584996,15
2018-03-24 02:11:48,40,25,50.3,7.81,7.6690002,4.368334,4.3153331,15
2018-03-24 02:12:48,40,25,50.3,7.05,7.6443336,4.081667,4.2961663,15
2018-03-24 02:13:48,40,25,50.3,7.131666,7.719667,4.14,4.3359997,15
2018-03-24 02:14:48,40,25,50.4,6.973334,7.773667,4.308332,4.3314996,15
2018-03-24 02:15:48,40,25,50.3,7.943335,7.8430003,4.446666,4.3318331,15
2018-03-24 02:16:48,40,25,50.3,8.094999,7.7660002,4.376668,4.3199998,15
2018-03-24 02:17:48,40,25,50.4,7.533333,7.7323337,4.414999,4.311333,15
2018-03-24 02:18:48,40,25,50.4,8.450002,7.6990005,4.291667,4.2921665,15
2018-03-24 02:19:48,40,25,50.4,8.163333,7.5400002,4.474998,4.2876665,15
2018-03-24 02:20:48,40,25,50.4,7.54,7.5163336,4.25,4.2740001,15
2018-03-24 02:21:48,40,25,50.4,7.563334,7.5590002,4.176666,4.2943334,15
2018-03-24 02:22:48,40,25,50.5,7.803334,7.5755002,4.480001,4.3155002,15
2018-03-24 02:23:48,40,25,50.5,7.671666,7.6261668,4.094999,4.2901667,15
2018-03-24 02:24:48,40,25,50.5,7.666667,7.6598335,4.311667,4.3201668,15
2018-03-24 02:25:48,40,25,50.4,7.173334,7.6610002,4.328333,4.3053335,15
2018-03-24 02:26:48,40,25,50.5,7.758334,7.7308335,4.29,4.3000002,14.9
2018-03-24 02:27:48,40,25,50.6,7.200001,7.7510003,4.223334,4.3036668,15
2018-03-24 02:28:48,40,25,50.6,6.859999,7.7136668,4.246667,4.2943335,15
2018-03-24 02:29:48,40,25,50.5,7.926667,7.8311671,4.338334,4.309,14.9
2018-03-24 02:30:48,40,25,50.6,7.966666,7.9166671,4.453333,4.3448331,14.9
2018-03-24 02:31:48,40,25,50.6,7.728334,8.0008337,4.388334,4.3523331,14.9
2018-03-24 02:32:48,40,25,50.6,8.31,8.0095005,4.226666,4.3479997,14.9
2018-03-24 02:33:48,40,25,50.6,8.008333,8.0321672,4.395,4.3641666,14.9
2018-03-24 02:34:48,40,25,50.6,7.678334,7.8950006,4.163334,4.3443333,14.9
2018-03-24 02:35:48,40,25,50.6,7.871667,7.7868338,4.275,4.3353334,14.9
2018-03-24 02:36:48,40,25,50.6,7.960002,7.7513339,4.326666,4.3411668,14.9
2018-03-24 02:37:48,40,25,50.6,6.826666,7.6580004,4.130001,4.3190001,14.9
2018-03-24 02:38:48,40,25,50.6,8.035002,7.6611671,4.393332,4.3316666,14.9
2018-03-24 02:39:48,40,25,50.7,8.781667,7.5573335,4.696665,4.3025001,14.9
2018-03-24 02:40:48,40,25,50.6,8.808332,7.4313335,4.528333,4.277667,14.9
2018-03-24 02:41:48,40,25,50.6,7.815002,7.256074,4.345,4.2690961,14.9
2018-03-24 02:42:48,40,25,50.6,8.536667,7.1722404,4.388335,4.2607629,14.9
2018-03-24 02:43:48,40,25,50.7,6.636667,7.0430737,4.196667,4.2697626,14.9
2018-03-24 02:44:48,40,25,50.6,6.596666,7.1657403,4.073335,4.2615959,14.9
2018-03-24 02:45:48,40,25,50.6,7.516668,7.233907,4.333334,4.2890956,14.9
2018-03-24 02:46:48,40,25,50.7,7.026667,7.3065737,4.104999,4.2902621,14.9
2018-03-24 02:47:48,40,25,50.8,6.858333,7.3620737,4.256666,4.3125955,14.9
2018-03-24 02:48:48,40,25,50.8,6.996666,7.3919071,4.101667,4.3069287,14.9
2018-03-24 02:49:48,40,25,50.9,7.521667,7.4319071,4.448334,4.3335953,14.9
2018-03-24 02:50:49,40,25,50.9,7.055737,7.3944071,4.442624,4.3090953,14.9
2018-03-24 02:51:49,40,25,50.9,6.976666,7.379,4.261668,4.2726662,14.9
2018-03-24 02:52:49,40,25,50.9,7.245,7.4116668,4.478332,4.2643328,14.9
2018-03-24 02:53:49,40,25,50.9,7.863333,7.5203335,4.115,4.2373329,14.9
2018-03-24 02:54:49,40,25,50.9,7.278333,7.4531669,4.348332,4.2461662,14.9
2018-03-24 02:55:49,40,25,50.9,8.243335,7.467167,4.344999,4.2349997,14.9
2018-03-24 02:56:49,40,25,50.9,7.581667,7.3393334,4.328333,4.2149998,14.9
2018-03-24 02:57:49,40,25,50.9,7.156667,7.3788333,4.199998,4.2223333,14.9
2018-03-24 02:58:49,40,25,50.9,7.396666,7.3821666,4.368333,4.2151667,14.9
2018-03-24 02:59:49,40,25,50.8,7.146667,7.2621667,4.203334,4.1796666,14.8
2018-03-24 03:00:49,40,25,50.9,6.901666,7.1753333,4.078333,4.1471665,14.8
2018-03-24 03:01:49,40,25,50.9,7.303334,7.2695,4.178334,4.1659999,14.8
2018-03-24 03:02:49,40,25,50.9,8.331667,7.2459998,4.208333,4.1793332,14.8
2018-03-24 03:03:49,40,25,50.9,7.191667,7.1691662,4.203333,4.1795,14.8
2018-03-24 03:04:49,40,25,51,7.418334,7.1536663,4.236667,4.1809999,14.8
2018-03-24 03:05:49,40,25,50.9,6.964999,7.064833,4.145,4.1641666,14.8
2018-03-24 03:06:49,40,25,50.9,7.976666,7.0306665,4.401668,4.1763332,14.8
2018-03-24 03:07:49,40,25,51,7.19,6.9376665,4.128332,4.1628331,14.8
2018-03-24 03:08:49,40,25,50.9,6.196667,6.9014999,4.013332,4.1715,14.8
2018-03-24 03:09:49,40,25,51,6.278333,6.9361664,3.878333,4.1771667,14.8
2018-03-24 03:10:49,40,25,51,7.843333,7.0026665,4.266667,4.216,14.8
2018-03-24 03:11:49,40,25,51,7.068332,6.8875,4.311667,4.2063333,14.8
2018-03-24 03:12:49,40,25,51.1,7.563331,6.8033334,4.210001,4.177,14.8
2018-03-24 03:13:49,40,25,51.1,7.036668,6.6830004,4.218332,4.1733332,14.8
2018-03-24 03:14:49,40,25,51.1,6.530001,6.7633335,4.068334,4.1815001,14.8
2018-03-24 03:15:49,40,25,51.1,6.623334,6.84,4.266666,4.1856668,14.8
2018-03-24 03:16:49,40,25,51.1,7.046666,6.8696665,4.266667,4.1553334,14.8
2018-03-24 03:17:49,40,25,51.1,6.828334,6.9123332,4.215001,4.1486667,14.8
2018-03-24 03:18:49,40,25,51.1,6.543332,6.9449997,4.069999,4.1408333,14.7
2018-03-24 03:19:49,40,25,51.1,6.943334,6.9888331,4.266666,4.149,14.8
2018-03-24 03:20:49,40,25,51.2,6.691668,7.0061663,4.17,4.1403334,14.8
2018-03-24 03:21:49,40,25,51.1,6.226666,7.0109995,4.018334,4.1323333,14.7
2018-03-24 03:22:49,40,25,51.2,6.360001,7.0368328,4.173333,4.1281666,14.7
2018-03-24 03:23:49,40,25,51.2,7.839999,7.1594994,4.300001,4.1248333,14.7
2018-03-24 03:24:49,40,25,51.2,7.296666,7.0749995,4.110001,4.1311665,14.7
2018-03-24 03:25:49,40,25,51.2,6.919999,6.9969996,3.963332,4.1276665,14.7
2018-03-24 03:26:49,40,25,51.2,7.473333,6.9383331,4.2,4.1499999,14.7
2018-03-24 03:27:49,40,25,51.2,7.154999,6.8456666,4.136667,4.1503333,14.7
2018-03-24 03:28:49,40,25,51.2,6.981666,6.7286669,4.151666,4.1613333,14.7
2018-03-24 03:29:49,40,25,51.3,7.116666,6.7960003,4.18,4.1748333,14.7
2018-03-24 03:30:49,40,25,51.3,6.74,6.7708337,4.089999,4.1594999,14.7
2018-03-24 03:31:49,40,25,51.2,6.484999,6.7425004,3.976667,4.1753334,14.7
2018-03-24 03:32:49,40,25,51.3,7.586667,6.717167,4.14,4.1828334,14.7
2018-03-24 03:33:49,40,25,51.3,6.995,6.592167,4.363333,4.1786667,14.7
2018-03-24 03:34:49,40,25,51.3,6.516667,6.5831671,4.075001,4.152,14.7
2018-03-24 03:35:49,40,25,51.3,6.333334,6.5941668,4.186666,4.1611666,14.7
2018-03-24 03:36:49,40,25,51.4,6.546668,6.6551669,4.203334,4.1495,14.7
2018-03-24 03:37:49,40,25,51.4,5.985002,6.6863333,4.246667,4.1271665,14.7
2018-03-24 03:38:49,40,25,51.4,7.655,6.7881664,4.286666,4.125333,14.7
2018-03-24 03:39:49,40,25,51.3,6.865,6.6726663,4.026666,4.1049997,14.7
2018-03-24 03:40:49,40,25,51.4,6.456667,6.6131663,4.248334,4.1161665,14.7
2018-03-24 03:41:49,40,25,51.4,6.231665,6.5946662,4.051667,4.0768332,14.7
2018-03-24 03:42:49,40,25,51.5,6.336667,6.6809998,4.098333,4.0776665,14.7
2018-03-24 03:43:49,40,25,51.5,6.905001,6.7199998,4.096666,4.0718331,14.7
2018-03-24 03:44:49,40,25,51.4,6.626664,6.7336664,4.166667,4.0976664,14.7
2018-03-24 03:45:49,40,25,51.5,6.943335,6.7265,4.07,4.0823331,14.7
2018-03-24 03:46:49,40,25,51.5,6.858332,6.7208332,3.979999,4.0934998,14.7
2018-03-24 03:47:49,40,25,51.5,7.003333,6.6513332,4.228332,4.1058332,14.7
2018-03-24 03:48:49,40,25,51.5,6.499999,6.5576666,4.083333,4.0895,14.7
2018-03-24 03:49:49,40,25,51.5,6.27,6.5233335,4.138334,4.0721667,14.7
2018-03-24 03:50:49,40,25,51.5,6.271666,6.5348336,3.855001,4.0616666,14.7
2018-03-24 03:51:49,40,25,51.5,7.095001,6.5770004,4.06,4.0906665,14.6
2018-03-24 03:52:49,40,25,51.6,6.726667,6.5218338,4.039999,4.0916665,14.7
